0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
88,88,0.0,1
39,39,0.0,1
-127,-127,1.0,1
187,187,0.0,1
-187,-187,1.0,1
246,246,0.0,1
-246,-246,1.0,1
306,306,0.0,1
-306,-306,1.0,1
366,366,0.0,1
-366,-366,1.0,1
425,425,0.0,1
-425,-425,1.0,1
485,485,0.0,1
-485,-485,1.0,1
545,545,0.0,1
-545,-545,1.0,1
597,597,0.0,1
-597,-597,1.0,1
829,829,0.0024125452352231603,1
-829,-829,1.0,1
1126,1126,0.0017761989342806395,1
-1126,-1126,1.0,1
1422,1422,0.0014064697609001407,1
-1422,-1422,1.0,1
0,0,1.0,1
1609,1609,0.001243008079552517,1
-1609,-1609,1.0,1
1807,1807,0.0011068068622025456,1
-1807,-1807,1.0,1
2005,2005,0.000997506234413965,1
-2005,-2005,1.0,1
2202,2202,0.0009082652134423251,1
-2202,-2202,1.0,1
2400,2400,0.0008333333333333334,1
198,198,0.0007698229407236335,1
-2598,-2598,1.0,1
2694,2694,0.0007423904974016332,1
-2694,-2694,1.0,1
0,0,1.0,1
2842,2842,0.0007037297677691766,1
-2842,-2842,1.0,1
2991,2991,0.0006686726847208291,1
110,110,0.0006449532408900354,1
-3101,-3101,1.0,1
7,4,1.0,0
4,2,1.0,0
6,3,1.0,0
2,0,1.0,0
4,1,1.0,0
4,0,1.0,0
6,0,1.0,0
2,0,1.0,0
8,0,1.0,0
8,0,1.0,0
2,0,1.0,0
0,0,1.0,0
4,0,1.0,0
4,0,1.0,0
2,0,1.0,0
0,0,1.0,0
6,0,1.0,0
2,0,1.0,0
6,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
1,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
0,0,1.0,1
7,4,1.0,0
-6,-4,1.0,0
10,5,1.0,0
-10,-5,1.0,0
20,7,1.0,0
-20,-7,1.0,0
20,7,1.0,0
-20,-7,1.0,0
22,7,1.0,0
-22,-7,1.0,0
32,9,1.0,0
-32,-9,1.0,0
34,10,1.0,0
-34,-10,1.0,0
36,10,1.0,0
-36,-10,1.0,0
42,10,1.0,0
-42,-10,1.0,0
42,10,1.0,0
-42,-10,1.0,0
54,10,1.0,0
-54,-10,1.0,0
56,10,1.0,0
-56,-10,1.0,0
58,10,1.0,0
-58,-10,1.0,0
66,10,1.0,0
-66,-10,1.0,0
66,10,1.0,0
-66,-10,1.0,0
68,10,1.0,0
-68,-10,1.0,0
68,10,1.0,0
-68,-10,1.0,0
68,10,1.0,0
-68,-10,1.0,0
74,10,1.0,0
-74,-10,1.0,0
76,10,1.0,0
-76,-10,1.0,0
76,10,1.0,0
-76,-10,1.0,0
78,10,1.0,0
-78,-10,1.0,0
78,10,1.0,0
-78,-10,1.0,0
80,10,1.0,0
-80,-10,1.0,0
82,10,1.0,0
-82,-10,1.0,0
82,10,1.0,0
-82,-10,1.0,0
84,10,1.0,0
-84,-10,1.0,0
86,10,1.0,0
-86,-10,1.0,0
86,10,1.0,0
-86,-10,1.0,0
88,10,1.0,0
-88,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
0,0,1.0,0
90,10,1.0,0
0,0,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
0,0,1.0,0
90,10,1.0,0
0,0,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
90,10,1.0,0
-90,-10,1.0,0
